shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16,pair_17,pair_18,pair_19,pair_20,pair_21,pair_22,pair_23,pair_24,pair_25
-56,215.02469491958618,215.63786482810974,217.36737096309662,216.22849839925766,218.31444638967514,217.8284187912941,217.6482761502266,217.87454634904861,215.83639204502106,218.282624065876,218.12657970190048,218.12643241882324,217.3223894238472,217.1365451812744,216.8681218624115,217.32543736696243,217.4932101368904,215.09975785017014,215.99127393960953,215.70247584581375,218.6162097454071,216.85251760482788,217.89479511976242,216.95682948827744,217.63381719589233,218.02587008476257
-55,215.02135145664215,215.6418954730034,217.3847531080246,216.25418376922607,218.3325405716896,217.8135740160942,217.65214335918427,217.88351100683212,215.85247898101807,218.2595598101616,218.12928968667984,218.10764527320862,217.30570352077484,217.13814252614975,216.84501856565475,217.31082153320312,217.49847745895386,215.103111743927,215.97203308343887,215.72794610261917,218.60561311244965,216.8636679649353,217.90019673109055,216.94061088562012,217.62844240665436,218.04614293575287
-54,215.01551151275635,215.64613729715347,217.39860606193542,216.2781612277031,218.3510820865631,217.79564553499222,217.65709674358368,217.89185148477554,215.8653685450554,218.2348449230194,218.12947976589203,218.0917413830757,217.28747308254242,217.13640421628952,216.8214983344078,217.30083960294724,217.5058877468109,215.10542023181915,215.95324993133545,215.75560235977173,218.59537702798843,216.87533557415009,217.90164417028427,216.92401093244553,217.62426137924194,218.06549853086472
-53,215.00755310058594,215.65110963582993,217.40902626514435,216.29984253644943,218.36955684423447,217.77485275268555,217.66242575645447,217.89974975585938,215.87513613700867,218.20970541238785,218.12693125009537,218.07957708835602,217.26885092258453,217.1311936378479,216.79833912849426,217.2963224053383,217.5146135687828,215.10644936561584,215.93628364801407,215.78551149368286,218.5861743092537,216.8873674273491,217.89902651309967,216.90793818235397,217.62154757976532,218.0832560658455
-52,214.99780309200287,215.65754401683807,217.4162449836731,216.31914526224136,218.38781142234802,217.75138980150223,217.66737896203995,217.90715152025223,215.881944835186,218.18576979637146,218.12142384052277,218.07203501462936,217.25071620941162,217.12253892421722,216.77620673179626,217.2978823184967,217.52402526140213,215.1064264178276,215.9223204255104,215.81777197122574,218.5784814953804,216.89961236715317,217.89254212379456,216.89325672388077,217.6207184791565,218.09884184598923
-51,214.9868484735489,215.66614347696304,217.4207044839859,216.33608663082123,218.40617221593857,217.7258672118187,217.67133939266205,217.91396737098694,215.8859675526619,218.1645569205284,218.11282461881638,218.0696297287941,217.23362910747528,217.11090779304504,216.75560802221298,217.30566090345383,217.533267557621,215.10591077804565,215.91189485788345,215.8517742753029,218.5724288225174,216.91220450401306,217.88267636299133,216.88070249557495,217.62200593948364,218.111509680748
-50,214.97514021396637,215.6772616505623,217.42294788360596,216.35092675685883,218.42485457658768,217.69919592142105,217.67390805482864,217.92007958889008,215.88770043849945,218.14750748872757,218.10072940587997,218.07266783714294,217.21794134378433,217.09663367271423,216.73708939552307,217.3198425769806,217.54165023565292,215.105526804924,215.90520304441452,215.88693863153458,218.56825464963913,216.92534905672073,217.87009400129318,216.87088495492935,217.6251444220543,218.12064164876938
-49,214.96301674842834,215.6909962296486,217.42345470190048,216.3638010621071,218.44384652376175,217.67241567373276,217.67446118593216,217.9252988100052,215.88741207122803,218.13562494516373,218.08461916446686,218.08112382888794,217.20384085178375,217.08023101091385,216.72116827964783,217.34065824747086,217.54859697818756,215.10570442676544,215.90182292461395,215.92275172472,218.56619411706924,216.93895703554153,217.85558861494064,216.86401891708374,217.6296574473381,218.1256577372551
-48,214.95093828439713,215.70712274312973,217.42251020669937,216.37454110383987,218.4631154537201,217.64694476127625,217.67256969213486,217.92953753471375,215.88546931743622,218.1292440891266,218.0642518401146,218.09459501504898,217.19145798683167,217.06241470575333,216.70834624767303,217.36796689033508,217.55368638038635,215.106860101223,215.9011617898941,215.95805943012238,218.56629580259323,216.95231968164444,217.84027993679047,216.8602883219719,217.6350258588791,218.12621027231216
-47,214.93931829929352,215.7252636551857,217.42047423124313,216.3828517794609,218.48253786563873,217.6242749094963,217.66838920116425,217.9326034784317,215.88235878944397,218.12844675779343,218.03992807865143,218.1124711036682,217.18090218305588,217.04393762350082,216.69900971651077,217.40113270282745,217.5563866496086,215.10942459106445,215.90258276462555,215.99198478460312,218.5684968829155,216.96441286802292,217.82499700784683,216.8593663573265,217.6407281756401,218.12227910757065
-46,214.9280827641487,215.7446539402008,217.41781389713287,216.38869339227676,218.5018226504326,217.6058031320572,217.66205394268036,217.9343472123146,215.87861758470535,218.1335067152977,218.01217132806778,218.13369864225388,217.17221027612686,217.02563363313675,216.6934448480606,217.4387890100479,217.55648678541183,215.11399233341217,215.90499752759933,216.02369379997253,218.5721496939659,216.97434240579605,217.8101548552513,216.86062783002853,217.64605152606964,218.11407029628754
-45,214.91690802574158,215.76446956396103,217.41493129730225,216.39196586608887,218.52045196294785,217.5924398303032,217.65344387292862,217.93466383218765,215.87502682209015,218.14423716068268,217.98150169849396,218.1571388244629,217.1652146577835,217.00843316316605,216.69178992509842,217.4791716337204,217.55423253774643,215.12097489833832,215.90686160326004,216.0524251461029,218.5765032172203,216.98147416114807,217.79587316513062,216.86320102214813,217.65069216489792,218.10207843780518
-44,214.90552163124084,215.7841920852661,217.4120054244995,216.39257276058197,218.5377997159958,217.58433777093887,217.64268738031387,217.93333715200424,215.87280386686325,218.15995717048645,217.94873869419098,218.18178832530975,217.1599704027176,216.9935438632965,216.69445139169693,217.52048516273499,217.5502980351448,215.13047778606415,215.9070798754692,216.07773703336716,218.58083271980286,216.98553508520126,217.78209149837494,216.86657667160034,217.65453577041626,218.0869014263153
-43,214.8938735127449,215.80326598882675,217.40915805101395,216.39079809188843,218.55303817987442,217.58095288276672,217.63009876012802,217.93023043870926,215.87310642004013,218.17967647314072,217.9148736000061,218.20684164762497,217.15644240379333,216.9820864200592,216.70178228616714,217.56106221675873,217.54549992084503,215.14206486940384,215.90529227256775,216.09957081079483,218.58471071720123,216.98671805858612,217.7687977552414,216.87046259641647,217.65758818387985,218.069306910038
-42,214.88223218917847,215.8215029835701,217.40616697072983,216.38724660873413,218.5655621290207,217.58121812343597,217.6164247393608,217.92519545555115,215.87693583965302,218.20200020074844,217.88098990917206,218.23131495714188,217.15451622009277,216.9746019244194,216.71386516094208,217.59954583644867,217.540689766407,215.15480184555054,215.9015588760376,216.11781477928162,218.58789086341858,216.98552787303925,217.75577044487,216.87499403953552,217.65966534614563,218.05030226707458
-41,214.87150937318802,215.83814299106598,217.40285617113113,216.38264042139053,218.57507628202438,217.58388209342957,217.60269898176193,217.91826099157333,215.88486850261688,218.22557264566422,217.84804499149323,218.25431537628174,217.15393888950348,216.97108125686646,216.73040902614594,217.63478392362595,217.53640758991241,215.1674209833145,215.89615082740784,216.1324541568756,218.59005707502365,216.98245310783386,217.74318158626556,216.88027238845825,217.66082882881165,218.03084325790405
-40,214.8622824549675,215.85224848985672,217.3992390036583,216.37808167934418,218.58157336711884,217.58767461776733,217.5898847579956,217.90954047441483,215.89716631174088,218.24897277355194,217.8168557882309,218.27513360977173,217.15441179275513,216.9709191918373,216.7506669163704,217.665953040123,217.5330461859703,215.17851889133453,215.88946497440338,216.1437000632286,218.59086978435516,216.97806698083878,217.7311749458313,216.8866303563118,217.6613273024559,218.01169502735138
-39,214.85518014431,215.86297690868378,217.3956515789032,216.37443333864212,218.58520555496216,217.59138137102127,217.57889086008072,217.89954096078873,215.91370928287506,218.27118861675262,217.78800791502,218.29351967573166,217.15568608045578,216.97331166267395,216.77387660741806,217.69237190485,217.5308256149292,215.18703317642212,215.88184988498688,216.1516981124878,218.5902851819992,216.97289031744003,217.7198470234871,216.89414924383163,217.6613870859146,217.99334734678268
-38,214.85076987743378,215.8698746562004,217.39272528886795,216.3720623254776,218.5861309170723,217.59408909082413,217.5703451037407,217.8889325261116,215.93395310640335,218.29153102636337,217.76178622245789,218.30945539474487,217.15724557638168,216.9772070646286,216.79931074380875,217.71355229616165,217.52970176935196,215.19224750995636,215.8736343383789,216.15676164627075,218.58849972486496,216.9670951962471,217.7092854976654,216.90246999263763,217.66101771593094,217.97604137659073
-37,214.84940391778946,215.87256813049316,217.39136618375778,216.3712795972824,218.5846209526062,217.5951622724533,217.5647208094597,217.87829381227493,215.95689970254898,218.30967873334885,217.73842060565948,218.32284671068192,217.1583611369133,216.9816717505455,216.8264935016632,217.72919327020645,217.5292734503746,215.1934613585472,215.86508291959763,216.1590964794159,218.58583962917328,216.9605188369751,217.69950187206268,216.91121274232864,217.6601836681366,217.9598218202591
-36,214.8511639237404,215.87070035934448,217.3924017548561,216.37229996919632,218.58107364177704,217.59424674510956,217.56222188472748,217.8682256937027,215.9811760187149,218.3250514268875,217.71808886528015,218.33346569538116,217.1583024263382,216.98569560050964,216.85541492700577,217.73910188674927,217.52913457155228,215.19089078903198,215.85630917549133,216.15915369987488,218.58271408081055,216.9530487060547,217.69067937135696,216.91975408792496,217.65854287147522,217.94434654712677
-35,214.8558014035225,215.86427104473114,217.39622032642365,216.37528550624847,218.57603520154953,217.5913723707199,217.5629227757454,217.85932910442352,216.0050412416458,218.3370537161827,217.7009441256523,218.340933740139,217.1563441157341,216.98841083049774,216.88614839315414,217.74340534210205,217.52875208854675,215.1853048801422,215.84743148088455,216.15751028060913,218.57925271987915,216.94452685117722,217.68323820829391,216.9274269938469,217.656010389328,217.92904764413834
-34,214.86280089616776,215.85375821590424,217.4028155207634,216.380222260952,218.57020658254623,217.5869191288948,217.56684124469757,217.85206830501556,216.02637207508087,218.34525352716446,217.68698489665985,218.34497720003128,217.1518308520317,216.9890496134758,216.91852796077728,217.74219352006912,217.5277344584465,215.1777384877205,215.83827143907547,216.1544816493988,218.57548743486404,216.93478721380234,217.67773461341858,216.93405091762543,217.65269929170609,217.91362881660461
-33,214.87100172042847,215.83969646692276,217.41167670488358,216.38681709766388,218.5643544793129,217.58127331733704,217.57374238967896,217.8469074368477,216.043231010437,218.34936159849167,217.67602175474167,218.3453689813614,217.14411157369614,216.98712384700775,216.9523498415947,217.73589450120926,217.52589732408524,215.1691705584526,215.8285761475563,216.15004593133926,218.57137840986252,216.9240534901619,217.67479234933853,216.9397367835045,217.6486620903015,217.89800292253494
-32,214.87964969873428,215.82273310422897,217.42176514863968,216.39456748962402,218.55904334783554,217.57458198070526,217.58329313993454,217.84375530481339,216.0541278719902,218.34918528795242,217.6679344177246,218.3419194817543,217.13297337293625,216.98253113031387,216.98716980218887,217.7250024676323,217.52308183908463,215.1602093577385,215.8181512951851,216.14416974782944,218.56699299812317,216.91268056631088,217.67491227388382,216.94448918104172,217.6439825296402,217.88227081298828
-31,214.8882200717926,215.80388468503952,217.4317725300789,216.40308541059494,218.55483001470566,217.56677770614624,217.5953374505043,217.84242516756058,216.0578773021698,218.34477508068085,217.66260588169098,218.3345983028412,217.11847150325775,216.97557127475739,217.02199095487595,217.70995002985,217.51925176382065,215.15142279863358,215.8070353269577,216.13643658161163,218.56233072280884,216.90095281600952,217.67835623025894,216.94818943738937,217.6386017203331,217.8666724562645
-30,214.89597189426422,215.78407472372055,217.4406115412712,216.4118217229843,218.55193376541138,217.55788975954056,217.60951125621796,217.84266591072083,216.05412590503693,218.33668905496597,217.6599869132042,218.32361203432083,217.10075759887695,216.96669149398804,217.0555607676506,217.69145584106445,217.5146026611328,215.1437120437622,215.79554134607315,216.1261894106865,218.55725866556168,216.88924944400787,217.68513053655624,216.9508341550827,217.63252937793732,217.8512318134308
-29,214.90212178230286,215.7641173005104,217.44740682840347,216.4200765490532,218.55047643184662,217.5479520559311,217.62521827220917,217.84411787986755,216.04311156272888,218.325836956501,217.66008162498474,218.3093239068985,217.08031088113785,216.95651936531067,217.08624696731567,217.6702622771263,217.50952744483948,215.13834327459335,215.78432685136795,216.11305058002472,218.55158692598343,216.8779075741768,217.69478565454483,216.95273035764694,217.625654399395,217.83591616153717
-28,214.90592646598816,215.74439281225204,217.45129084587097,216.4267054796219,218.55053007602692,217.53700923919678,217.64186829328537,217.84637761116028,216.02572798728943,218.31321269273758,217.6631117463112,218.2923502922058,217.05779504776,216.94555407762527,217.11250245571136,217.64698499441147,217.5045045018196,215.13640213012695,215.7742981314659,216.0966156721115,218.54516196250916,216.86728811264038,217.70678502321243,216.95428478717804,217.61784440279007,217.82074677944183
-27,214.9068684577942,215.72516375780106,217.45159494876862,216.4305655360222,218.5521222949028,217.52531772851944,217.65873038768768,217.8490071296692,216.00323277711868,218.29971265792847,217.66919577121735,218.27329659461975,217.03386813402176,216.93415862321854,217.13284295797348,217.6225569844246,217.5000792145729,215.13872802257538,215.76613664627075,216.076753616333,218.53797107934952,216.85772144794464,217.7204106450081,216.95627409219742,217.6089984178543,217.80587488412857
-26,214.9050676226616,215.70662903785706,217.44808119535446,216.43078929185867,218.55542534589767,217.51319366693497,217.6749525666237,217.85134375095367,215.9772608280182,218.2858703136444,217.6783785223961,218.25257813930511,217.00922203063965,216.92266607284546,217.146036028862,217.59778255224228,217.4966697692871,215.14600306749344,215.76023316383362,216.0533813238144,218.53014200925827,216.8494318127632,217.73462373018265,216.9592985510826,217.59874558448792,217.79136657714844
-25,214.90115547180176,215.6887469291687,217.4407843351364,216.42627668380737,218.5604744553566,217.50099730491638,217.68985331058502,217.85267841815948,215.94944721460342,218.27208280563354,217.69071727991104,218.2308224439621,216.98449391126633,216.9112018942833,217.15149331092834,217.573371052742,217.49432861804962,215.1581815481186,215.75686264038086,216.02653247117996,218.52190625667572,216.84271031618118,217.74829202890396,216.9638947248459,217.58666169643402,217.77743911743164
-24,214.8959560394287,215.67145216464996,217.42984127998352,216.41618937253952,218.56702554225922,217.48896831274033,217.70274686813354,217.852334856987,215.92146998643875,218.25857692956924,217.70614606142044,218.2086431980133,216.96037769317627,216.89976280927658,217.14909833669662,217.54989153146744,217.49294823408127,215.17463994026184,215.75621330738068,215.99670058488846,218.51340425014496,216.83772033452988,217.76028990745544,216.97028768062592,217.5724156498909,217.76439082622528
-23,214.89042752981186,215.6545603275299,217.41557848453522,216.40029579401016,218.5745255947113,217.47713673114777,217.71313214302063,217.84973484277725,215.8945826292038,218.24539124965668,217.72446912527084,218.18658620119095,216.9373025894165,216.8881597518921,217.13950544595718,217.52772957086563,217.49209892749786,215.1946205496788,215.75847458839417,215.96476465463638,218.504964530468,216.8342896103859,217.76964229345322,216.97827464342117,217.55557757616043,217.7526844739914
-22,214.8853623867035,215.6375052332878,217.39846020936966,216.37885510921478,218.5824236869812,217.46563279628754,217.7208110690117,217.84467142820358,215.86965423822403,218.23245930671692,217.74508273601532,218.16507023572922,216.91572856903076,216.8761481642723,217.1241528391838,217.50710612535477,217.49118453264236,215.21675544977188,215.7638117671013,215.9317911863327,218.49692249298096,216.83221757411957,217.77564173936844,216.9873048067093,217.53580302000046,217.742769241333
-21,214.88143008947372,215.6199832558632,217.37905490398407,216.35239601135254,218.58984285593033,217.45472693443298,217.7257495522499,217.8372631072998,215.84726959466934,218.21958476305008,217.7671453356743,218.14446038007736,216.89596915245056,216.8633080124855,217.10476517677307,217.48819267749786,217.48934358358383,215.23895972967148,215.77173417806625,215.89867985248566,218.48929113149643,216.83080291748047,217.7776579260826,216.99679309129715,217.5130339860916,217.7350240945816
-20,214.87910544872284,215.6017445921898,217.35792481899261,216.32206058502197,218.59575635194778,217.44441801309586,217.72825491428375,217.8276577591896,215.82788383960724,218.20650535821915,217.78936123847961,218.12505048513412,216.87794530391693,216.8494215607643,217.0833147764206,217.4709553718567,217.48574936389923,215.25860738754272,215.78133863210678,215.86646181344986,218.48200249671936,216.82914972305298,217.77549028396606,217.00564873218536,217.48731690645218,217.72969967126846
-19,214.87801641225815,215.58302015066147,217.3357942700386,216.28917229175568,218.59896904230118,217.43467670679092,217.72888857126236,217.81628435850143,215.8116553425789,218.19302874803543,217.81050938367844,218.10696125030518,216.86167234182358,216.83441680669785,217.06156015396118,217.4554721713066,217.47971498966217,215.27354389429092,215.7916150689125,215.83590376377106,218.47496807575226,216.82639610767365,217.76951587200165,217.01279270648956,217.4589810371399,217.72711503505707
-18,214.87726175785065,215.56429678201675,217.31350564956665,216.25513350963593,218.59843695163727,217.4253892302513,217.72813510894775,217.80364346504211,215.79867166280746,218.17899483442307,217.82920271158218,218.09023958444595,216.84678369760513,216.81822443008423,217.0410925745964,217.44159215688705,217.47093176841736,215.28195577859879,215.80161452293396,215.80771154165268,218.467836022377,216.8220575451851,217.76048171520233,217.01712769269943,217.42848885059357,217.72742331027985
-17,214.87569773197174,215.54597371816635,217.29214787483215,216.22124588489532,218.5935463309288,217.41646963357925,217.72629511356354,217.78990828990936,215.788798391819,218.16419684886932,217.8443347811699,218.07479387521744,216.8330112695694,216.80088132619858,217.02279847860336,217.4288586974144,217.45911407470703,215.28242522478104,215.81068140268326,215.78255379199982,218.46020090579987,216.81586092710495,217.7495642900467,217.01796978712082,217.39663743972778,217.7307955622673
-16,214.87245452404022,215.5286829471588,217.27259612083435,216.1885244846344,218.58396756649017,217.40813505649567,217.72341388463974,217.77527523040771,215.78199702501297,218.1484288573265,217.85506117343903,218.0603541135788,216.81980043649673,216.78263264894485,217.0071865916252,217.41716665029526,217.44406574964523,215.27431964874268,215.8185538649559,215.76101237535477,218.4516126513481,216.80771261453629,217.7379179596901,217.01470267772675,217.3641414642334,217.7369213104248
-15,214.8665936589241,215.51283991336823,217.2555559873581,216.15787130594254,218.56957286596298,217.4004951119423,217.71967142820358,217.75992852449417,215.77843528985977,218.1312569975853,217.8608037829399,218.0466302037239,216.80667054653168,216.76404440402985,216.99404031038284,217.40614902973175,217.42586416006088,215.2577185034752,215.8250411748886,215.74347645044327,218.4418386220932,216.79806125164032,217.72665870189667,217.00695621967316,217.33171808719635,217.74524599313736
-14,214.85763853788376,215.49867749214172,217.24160087108612,216.1296751499176,218.55087900161743,217.39353692531586,217.71501117944717,217.74419516324997,215.77796977758408,218.1122920513153,217.86145013570786,218.03329628705978,216.7936539053917,216.74555736780167,216.98309808969498,217.39569330215454,217.40505754947662,215.2332050204277,215.8299476504326,215.72994899749756,218.43086230754852,216.787495970726,217.71662575006485,216.9948172569275,217.30008125305176,217.75511449575424
-13,214.84579980373383,215.48635107278824,217.2308742403984,216.10413002967834,218.52847546339035,217.38722622394562,217.7094908952713,217.72815316915512,215.78055441379547,218.09126549959183,217.8573421239853,218.02001655101776,216.7808017730713,216.72733211517334,216.97399884462357,217.38536274433136,217.38223922252655,215.20205038785934,215.83322602510452,215.71975326538086,218.41881996393204,216.77681308984756,217.70805925130844,216.97874093055725,217.2699362039566,217.76543194055557
-12,214.83163905143738,215.4754090309143,217.22325360774994,216.08135110139847,218.50308722257614,217.3814812898636,217.7029749751091,217.71211749315262,215.78577089309692,218.06808030605316,217.84918755292892,218.0065211057663,216.76822447776794,216.7094155550003,216.96621257066727,217.37472212314606,217.35817021131516,215.16566771268845,215.8347470164299,215.71200239658356,218.40601921081543,216.76685535907745,217.70076090097427,216.95922821760178,217.24186474084854,217.77535367012024
-11,214.81622582674026,215.46542358398438,217.2182606458664,216.0613055229187,218.47542124986649,217.37630873918533,217.69511276483536,217.6961303949356,215.7933830022812,218.04271984100342,217.8379386663437,217.99268877506256,216.7561639547348,216.69172298908234,216.95922195911407,217.3636276125908,217.33364921808243,215.12586623430252,215.83451068401337,215.70582151412964,218.39298474788666,216.75800037384033,217.6945177912712,216.93710380792618,217.21635460853577,217.78420889377594
-10,214.80068391561508,215.45565593242645,217.21550989151,216.04381668567657,218.44580966234207,217.37173318862915,217.6855971813202,217.6803656220436,215.80292749404907,218.0154086947441,217.8246927857399,217.9786462187767,216.7448970079422,216.6741532087326,216.95240712165833,217.35203540325165,217.309295296669,215.08450949192047,215.83250510692596,215.70068407058716,218.3802651166916,216.7505385875702,217.68918162584305,216.91302120685577,217.19364219903946,217.79139775037766
-9,214.78601396083832,215.44554352760315,217.21465075016022,216.0287300348282,218.41453331708908,217.36787390708923,217.67427682876587,217.66495567560196,215.81364780664444,217.9866349697113,217.81037497520447,217.96469342708588,216.73470371961594,216.65682351589203,216.94509649276733,217.33982676267624,217.2855418920517,215.04349732398987,215.82887184619904,215.69626677036285,218.3683493733406,216.74474787712097,217.6845970749855,216.88785254955292,217.17360401153564,217.79661709070206
-8,214.773029088974,215.4349683523178,217.21514612436295,216.0160523056984,218.3817053437233,217.36484545469284,217.66090047359467,217.6499828696251,215.82501512765884,217.95686811208725,217.79587399959564,217.95134282112122,216.72598427534103,216.63997775316238,216.9370093345642,217.32692688703537,217.26275700330734,215.00490999221802,215.8243060708046,215.69284063577652,218.35768097639084,216.7411403656006,217.68059301376343,216.86230897903442,217.1561998128891,217.79989552497864
-7,214.76229923963547,215.4240301847458,217.2168453335762,216.00558358430862,218.34783774614334,217.36277568340302,217.6454444527626,217.63530600070953,215.83659625053406,217.9268588423729,217.78165978193283,217.93931752443314,216.7191492319107,216.62409269809723,216.928198158741,217.31319439411163,217.2409200668335,214.97067058086395,215.81956946849823,215.6904860138893,218.3484194278717,216.74007606506348,217.67694509029388,216.83721685409546,217.14127188920975,217.801489174366
-6,214.75392204523087,215.4129450917244,217.2196089029312,215.99730932712555,218.3134439587593,217.3614809513092,217.62804168462753,217.62072533369064,215.84777903556824,217.89767253398895,217.76810657978058,217.92945384979248,216.71460884809494,216.60987722873688,216.91896224021912,217.29849535226822,217.22006231546402,214.94228845834732,215.81539571285248,215.68925976753235,218.34069925546646,216.74171650409698,217.67334580421448,216.8131681084633,217.12882560491562,217.80180263519287
-5,214.74760925769806,215.40261042118073,217.22335624694824,215.99137592315674,218.27917647361755,217.36074501276016,217.60914605855942,217.60628110170364,215.85805517435074,217.87030458450317,217.7554274201393,217.92221421003342,216.71248251199722,216.59791213274002,216.90990209579468,217.28275442123413,217.2004366517067,214.9209225177765,215.81224274635315,215.68918824195862,218.33463662862778,216.74583864212036,217.66954731941223,216.79075282812119,217.11884480714798,217.80125856399536
-4,214.7429649233818,215.39364778995514,217.2279193997383,215.98754543066025,218.2457770705223,217.36024814844131,217.58946812152863,217.5921413898468,215.8666559457779,217.84589552879333,217.74383080005646,217.91788041591644,216.7125780582428,216.5887919664383,216.90162587165833,217.26587349176407,217.18218410015106,214.90727669000626,215.81018722057343,215.69069004058838,218.32979309558868,216.7514916062355,217.6652676463127,216.7703206539154,217.11094802618027,217.8001585006714
-3,214.73967373371124,215.3866765499115,217.23309564590454,215.98562574386597,218.21406453847885,217.35959374904633,217.570057451725,217.5784564614296,215.87294495105743,217.82536619901657,217.73328852653503,217.91654831171036,216.71465176343918,216.5829719901085,216.89468777179718,217.24789017438889,217.16547149419785,214.9015566110611,215.80865013599396,215.69420617818832,218.32570827007294,216.75757706165314,217.66035014390945,216.75208067893982,217.10485821962357,217.7986991405487
-2,214.73753160238266,215.3824143409729,217.23859065771103,215.9852778315544,218.1849861741066,217.35850656032562,217.55188179016113,217.5655636191368,215.87631857395172,217.8096187710762,217.72359496355057,217.91810190677643,216.71819281578064,216.58081698417664,216.8894386291504,217.2289617061615,217.15018969774246,214.90347641706467,215.8069493174553,215.70049899816513,218.32176798582077,216.76268672943115,217.6545205116272,216.73633766174316,217.10002940893173,217.79690331220627
-1,214.73592048883438,215.38132232427597,217.24364984035492,215.98625874519348,218.1592869758606,217.35652607679367,217.53569906949997,217.55418080091476,215.876411318779,217.79923105239868,217.71471500396729,217.92218512296677,216.72259831428528,216.5824837088585,216.88608354330063,217.2094235420227,217.1361221075058,214.9122353196144,215.8043902516365,215.70996314287186,218.31745034456253,216.76539361476898,217.64739471673965,216.72325414419174,217.09600257873535,217.79449462890625
0,214.73404890298843,215.3833230137825,217.24720788002014,215.98828172683716,218.13757187128067,217.3533075451851,217.5221585035324,217.54496675729752,215.87363094091415,217.7944706082344,217.7064591050148,217.9282642006874,216.72722679376602,216.5877166390419,216.88466477394104,217.18959164619446,217.12314480543137,214.92651456594467,215.80057621002197,215.72271847724915,218.31228858232498,216.76443761587143,217.6384760737419,216.71279573440552,217.09260088205338,217.79117095470428
1,214.74880158901215,215.41445511579514,217.2673327922821,216.01661759614944,218.14256697893143,217.3664344549179,217.53654915094376,217.54913955926895,215.89277815818787,217.80843603610992,217.7089061141014,217.94887328147888,216.73817819356918,216.61975699663162,216.89420354366302,217.18379241228104,217.1270586848259,214.96127796173096,215.82123655080795,215.7622081041336,218.32729923725128,216.77920877933502,217.65222430229187,216.72700732946396,217.10960173606873,217.79539608955383
2,214.76225745677948,215.44598561525345,217.28491353988647,216.04661774635315,218.1510792374611,217.3758454322815,217.55304872989655,217.55730187892914,215.90988487005234,217.8271688222885,217.71074599027634,217.97152519226074,216.74760401248932,216.6541941165924,216.90597486495972,217.1768740415573,217.13203060626984,214.99743592739105,215.83958131074905,215.80454796552658,218.3419210910797,216.78918588161469,217.66326820850372,216.7442408800125,217.12657225131989,217.79709935188293
3,214.77397221326828,215.47642743587494,217.29953283071518,216.0777925848961,218.16313165426254,217.38146954774857,217.5709503889084,217.5700443983078,215.92588353157043,217.8495305776596,217.7119418978691,217.99573457241058,216.75564587116241,216.6900513768196,216.91995573043823,217.16914683580399,217.1384111046791,215.03433734178543,215.85562640428543,215.84881001710892,218.35585761070251,216.79413318634033,217.67137175798416,216.7637796998024,217.1433266401291,217.79637157917023
4,214.7837723493576,215.504276573658,217.3110352754593,216.10981768369675,218.17878580093384,217.38321018218994,217.58974277973175,217.58727157115936,215.9417548775673,217.87436151504517,217.71263295412064,218.02113109827042,216.76252663135529,216.7263914346695,216.9363735318184,217.16127687692642,217.14627522230148,215.071260035038,215.8696989417076,215.89390009641647,218.36909914016724,216.79418283700943,217.67659103870392,216.7848420739174,217.1598517894745,217.79367566108704
5,214.79138737916946,215.52826195955276,217.31933975219727,216.14218986034393,218.1977103948593,217.3814280629158,217.60890090465546,217.60860866308212,215.95775073766708,217.9004156589508,217.7128942012787,218.04727149009705,216.76873761415482,216.76203191280365,216.95508128404617,217.1539610028267,217.15557330846786,215.1072979569435,215.88220208883286,215.93832421302795,218.38167470693588,216.79011356830597,217.67922466993332,216.806860268116,217.17648446559906,217.78966337442398
6,214.79654556512833,215.54742413759232,217.32455307245255,216.17455476522446,218.21969974040985,217.37664037942886,217.6279114484787,217.63329112529755,215.97415333986282,217.92653501033783,217.7132332921028,218.07368350028992,216.77459108829498,216.79568821191788,216.97567737102509,217.14805245399475,217.16599106788635,215.14133042097092,215.8934994339943,215.980608522892,218.39381730556488,216.78295773267746,217.6797075867653,216.82884812355042,217.19378811120987,217.78530567884445
7,214.79876619577408,215.5612643957138,217.3268991112709,216.20666921138763,218.2444424033165,217.36961430311203,217.64621901512146,217.66047126054764,215.99101823568344,217.95157718658447,217.7141597867012,218.09981644153595,216.7803801894188,216.8261758685112,216.99794870615005,217.1443194746971,217.1770059466362,215.17213028669357,215.90387398004532,216.01932781934738,218.40616792440414,216.7735776901245,217.67857825756073,216.8499732017517,217.21240603923798,217.78154999017715
8,214.79763853549957,215.5696547627449,217.3267639875412,216.23843348026276,218.27126491069794,217.36113399267197,217.6635353565216,217.6891774535179,216.0077160000801,217.97483348846436,217.71657729148865,218.12514835596085,216.7862515449524,216.852293074131,217.02153658866882,217.14336866140366,217.18799209594727,215.19870060682297,215.91335928440094,216.05319446325302,218.41945493221283,216.7630404829979,217.67645156383514,216.86943501234055,217.23272693157196,217.7791200876236
