shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16,pair_17,pair_18
115,211.03960078954697,207.06674033403397,209.29310357570648,211.2828397154808,210.0967691540718,209.49540728330612,210.03160202503204,217.02928799390793,210.1737957596779,208.94566649198532,210.29924768209457,209.56839799880981,209.9319545030594,209.2867916226387,210.20600813627243,216.71882432699203,212.2099205851555,208.93097299337387,209.7865059375763
116,211.03135472536087,207.06176739931107,209.31320577859879,211.2721409201622,210.11143720149994,209.50285702943802,210.05331230163574,216.9855586886406,210.1838241815567,208.95163118839264,210.3234840631485,209.5905767083168,209.9278708100319,209.30544024705887,210.20878463983536,216.65518194437027,212.2076478600502,208.9189071059227,209.81160324811935
117,211.0248429775238,207.07228755950928,209.32913273572922,211.26645416021347,210.1313471198082,209.50472742319107,210.0760157108307,216.94780331850052,210.19833171367645,208.96479040384293,210.34976834058762,209.6087949872017,209.925343811512,209.32637786865234,210.2149509191513,216.59755492210388,212.20309937000275,208.90903621912003,209.83489441871643
118,211.02013832330704,207.09833896160126,209.33792340755463,211.265307366848,210.15556007623672,209.5022715330124,210.09950256347656,216.91304296255112,210.21653079986572,208.98292857408524,210.37652838230133,209.62177616357803,209.92463105916977,209.34943914413452,210.22432297468185,216.546619951725,212.19623440504074,208.90237492322922,209.85506391525269
119,211.01745009422302,207.13874167203903,209.33728873729706,211.26758122444153,210.18326091766357,209.4966853260994,210.12344068288803,216.87828767299652,210.23761558532715,209.00360870361328,210.40231204032898,209.62906336784363,209.92501145601273,209.3730737566948,210.23581802845,216.5025817155838,212.18804955482483,208.89965856075287,209.87076926231384
120,211.01539570093155,207.19003683328629,209.32594645023346,211.27152824401855,210.21375960111618,209.48873221874237,210.14658802747726,216.8417850136757,210.26097357273102,209.02526140213013,210.42581444978714,209.63009577989578,209.92570561170578,209.39497691392899,210.24857777357101,216.4656564593315,212.17966318130493,208.90090602636337,209.88091111183167
121,211.01167970895767,207.2480880022049,209.30405950546265,211.27494806051254,210.24550646543503,209.47805577516556,210.1675169467926,216.80328834056854,210.28599083423615,209.04660958051682,210.44608867168427,209.6244232058525,209.92602014541626,209.41347563266754,210.26224130392075,216.4358915090561,212.17151647806168,208.9057958126068,209.88494390249252
122,211.00608360767365,207.30887681245804,209.27309548854828,211.27658492326736,210.27602750062943,209.46383249759674,210.18582624197006,216.76332783699036,210.31335240602493,209.06698459386826,210.46205514669418,209.6130649447441,209.92544013261795,209.4258325099945,210.2770779132843,216.4128212928772,212.16462182998657,208.9138435125351,209.883296251297
123,210.999072432518,207.36884438991547,209.23606610298157,211.27562004327774,210.30276280641556,209.44370824098587,210.2014303803444,216.72289872169495,210.34407103061676,209.08604043722153,210.4728968143463,209.5971155166626,209.9226849079132,209.42948520183563,210.29410070180893,216.3953948020935,212.1596655845642,208.92440390586853,209.87760668992996
124,210.9911448955536,207.42366290092468,209.19658315181732,211.27129936218262,210.32342493534088,209.4152237176895,210.2160269021988,216.68295067548752,210.37840127944946,209.10352557897568,210.47897547483444,209.57759660482407,209.916786134243,209.4238640666008,210.3143743276596,216.3822727203369,212.1567422747612,208.93694919347763,209.86953854560852
125,210.98250019550323,207.46777230501175,209.15713220834732,211.2622610926628,210.33790624141693,209.37915587425232,210.23192489147186,216.64415842294693,210.4146574139595,209.1188509464264,210.48139870166779,209.55723559856415,209.90753138065338,209.41012114286423,210.33809727430344,216.37175172567368,212.15581339597702,208.94970136880875,209.86138850450516
126,210.97296220064163,207.49543619155884,209.12114173173904,211.24826902151108,210.34589397907257,209.3372665643692,210.24990218877792,216.607490837574,210.45117509365082,209.1318337917328,210.4816535115242,209.53807133436203,209.89521831274033,209.38986259698868,210.3639709353447,216.3615215420723,212.15672659873962,208.96075266599655,209.85455679893494
