shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14
-103,216.70576512813568,217.10541814565659,217.12963622808456,216.6717985868454,215.63828837871552,216.33189874887466,216.24878334999084,217.64125072956085,217.28319990634918,216.48273426294327,217.3144764304161,215.59173220396042,218.30482059717178,216.6701751947403,214.3981146812439
-102,216.72061848640442,217.1163845062256,217.12820488214493,216.69659155607224,215.6521978378296,216.3369807600975,216.24409663677216,217.62587195634842,217.30652987957,216.45423340797424,217.31492829322815,215.6145334839821,218.3052577972412,216.65020948648453,214.4067959189415
-101,216.7332878112793,217.1327724456787,217.1296769976616,216.71770775318146,215.66551518440247,216.34052807092667,216.23825973272324,217.61016607284546,217.32568287849426,216.42645728588104,217.31336843967438,215.63802379369736,218.30535632371902,216.63233256340027,214.4099760055542
-100,216.74310690164566,217.15383940935135,217.13347947597504,216.73460215330124,215.67763191461563,216.34390324354172,216.2303650379181,217.59544044733047,217.3418988585472,216.40024811029434,217.3094700574875,215.66138750314713,218.30499410629272,216.61854910850525,214.40659600496292
-99,216.74957835674286,217.17961251735687,217.1391830444336,216.74748128652573,215.6882340312004,216.34779393672943,216.22063219547272,217.58295321464539,217.35623961687088,216.37571662664413,217.30258816480637,215.6832999587059,218.30367410182953,216.6105889081955,214.39737129211426
-98,216.75234735012054,217.2102888226509,217.14720678329468,216.75817573070526,215.6971616744995,216.35298883914948,216.20978957414627,217.57363986968994,217.3691298365593,216.35279470682144,217.29236376285553,215.70216077566147,218.30131101608276,216.60925966501236,214.38396614789963
-97,216.75101041793823,217.24534505605698,217.15758323669434,216.76815742254257,215.7044802904129,216.35969638824463,216.1988815665245,217.56767755746841,217.38023680448532,216.33150124549866,217.28109312057495,215.71608120203018,218.29786384105682,216.61434894800186,214.3680967092514
-96,216.74532598257065,217.28334879875183,217.16982811689377,216.77849811315536,215.71020460128784,216.36774724721909,216.18996518850327,217.56540256738663,217.38920694589615,216.3119165301323,217.27012795209885,215.72276425361633,218.29331308603287,216.6256331205368,214.35196655988693
-95,216.7358414530754,217.32191866636276,217.18380308151245,216.7891355752945,215.71444880962372,216.37679439783096,216.18493455648422,217.56732267141342,217.39639204740524,216.2947353720665,217.2603912949562,215.720629632473,218.28808653354645,216.64284443855286,214.33622962236404
-94,216.7241551876068,217.3587252497673,217.19889962673187,216.79962068796158,215.71683675050735,216.38584303855896,216.18530625104904,217.57341289520264,217.4022467136383,216.28107625246048,217.25250482559204,215.70911824703217,218.28245836496353,216.66559219360352,214.32048952579498
-93,216.71276247501373,217.39179706573486,217.2141370177269,216.80908942222595,215.7169937491417,216.39437770843506,216.19206833839417,217.58303970098495,217.40743696689606,216.27200454473495,217.24685406684875,215.68893444538116,218.27609187364578,216.69282406568527,214.304663002491
-92,216.70343470573425,217.4195629954338,217.22835862636566,216.81670129299164,215.71485126018524,216.40254646539688,216.20558393001556,217.59573525190353,217.41281443834305,216.26840847730637,217.2437847852707,215.66185128688812,218.26851415634155,216.72275894880295,214.2895691394806
-91,216.69645994901657,217.4409829378128,217.2407620549202,216.82214629650116,215.71063023805618,216.41068589687347,216.225223839283,217.6109105348587,217.41916620731354,216.2705101966858,217.242706656456,215.62980848550797,218.25932121276855,216.75358194112778,214.27522844076157
-90,216.69203352928162,217.4557011127472,217.25146704912186,216.82579165697098,215.704614341259,216.41889917850494,216.25022834539413,217.62775820493698,217.42689955234528,216.27817970514297,217.2430876493454,215.59511601924896,218.24744427204132,216.7834284901619,214.26196986436844
-89,216.69058579206467,217.46440505981445,217.2614043354988,216.8284608721733,215.69768553972244,216.4269316792488,216.27973419427872,217.6450429558754,217.43640238046646,216.29081958532333,217.24452805519104,215.560484290123,218.2318838238716,216.8100774884224,214.25189185142517
