shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10
111,214.77414685487747,219.3901622891426,217.22092241048813,215.68767780065536,213.88439321517944,216.87001156806946,217.71373057365417,213.8108447790146,214.13709861040115,215.68922048807144,216.5615358352661
112,214.7860289812088,219.37306106090546,217.23104560375214,215.6712875366211,213.8461161851883,216.8771305680275,217.69340431690216,213.79847079515457,214.09053033590317,215.67069905996323,216.53502535820007
113,214.7886620759964,219.35485523939133,217.23675072193146,215.65354478359222,213.8060244321823,216.8798640370369,217.67188423871994,213.7794473171234,214.04432529211044,215.65066653490067,216.50257021188736
114,214.7816220521927,219.33543795347214,217.2379668354988,215.63352727890015,213.76520377397537,216.87778663635254,217.64932584762573,213.7543539404869,213.99829345941544,215.62938380241394,216.4648858308792
115,214.765518784523,219.31531882286072,217.23527491092682,215.61190885305405,213.72460424900055,216.8708916902542,217.62619590759277,213.7242562174797,213.95189934968948,215.60799312591553,216.42303431034088
116,214.74102920293808,219.29556035995483,217.2297159433365,215.58959418535233,213.68473982810974,216.85925245285034,217.60290229320526,213.69125390052795,213.90507197380066,215.58695071935654,216.37720447778702
117,214.70945006608963,219.27734380960464,217.2232414484024,215.5669605731964,213.64548820257187,216.84321093559265,217.58025854825974,213.65748649835587,213.8574897646904,215.56647086143494,216.32745164632797
118,214.67201161384583,219.26122897863388,217.21753442287445,215.54453068971634,213.60611617565155,216.82285767793655,217.55880957841873,213.62463915348053,213.8097887635231,215.54665142297745,216.27489292621613
119,214.62990885972977,219.24800843000412,217.2133633494377,215.52282691001892,213.56595653295517,216.79835963249207,217.53832584619522,213.59377640485764,213.76305520534515,215.5278475880623,216.2204745411873
120,214.584658741951,219.23835408687592,217.21075665950775,215.50209426879883,213.525000333786,216.76956832408905,217.5186151266098,213.56440138816833,213.7184892296791,215.5110393166542,216.16539078950882
121,214.53759092092514,219.23247891664505,217.20906633138657,215.4828575849533,213.4832267165184,216.73637533187866,217.50022572278976,213.5354301929474,213.67730575799942,215.49669921398163,216.1110202074051
122,214.4901403784752,219.23032355308533,217.20775997638702,215.46527868509293,213.44072556495667,216.69934368133545,217.4836755990982,213.50576615333557,213.6411127448082,215.48453778028488,216.05880308151245
123,214.44440227746964,219.23163503408432,217.20653402805328,215.44925999641418,213.39886528253555,216.6595976948738,217.4686050415039,213.47419619560242,213.61142486333847,215.47348141670227,216.01027435064316
124,214.40238124132156,219.23641562461853,217.20502758026123,215.4341157078743,213.35951417684555,216.6185079216957,217.45463514328003,213.44016981124878,213.5892409682274,215.46280562877655,215.9664614200592
125,214.36526530981064,219.24474829435349,217.20339423418045,215.4186089038849,213.32356828451157,216.5776469707489,217.44272190332413,213.4038888812065,213.57464635372162,215.4524466395378,215.92806768417358
126,214.33366638422012,219.25618213415146,217.20241767168045,215.40187525749207,213.29069924354553,216.53831094503403,217.43443900346756,213.365935921669,213.56733512878418,215.44251984357834,215.8950966000557
127,214.3076325058937,219.27003014087677,217.20331650972366,215.38363933563232,213.2615026831627,216.50142002105713,217.43084347248077,213.32714867591858,213.5671131014824,215.4339326620102,215.86710268259048
128,214.28682029247284,219.28546923398972,217.2071990966797,215.36452341079712,213.23644018173218,216.46767675876617,217.43223398923874,213.28936648368835,213.57352274656296,215.42710310220718,215.84421110153198
129,214.27048468589783,219.30169761180878,217.21456229686737,215.34548962116241,213.21632170677185,216.43725419044495,217.43841952085495,213.2544356584549,213.5853700041771,215.4215567111969,215.82702589035034
130,214.2582431435585,219.31760627031326,217.22548705339432,215.32707977294922,213.20265543460846,216.41037261486053,217.44943714141846,213.22358083724976,213.60107046365738,215.41684991121292,215.81649309396744
131,214.2507325410843,219.33190500736237,217.23965567350388,215.30944520235062,213.19699907302856,216.38758075237274,217.46478408575058,213.19788604974747,213.61952704191208,215.41309022903442,215.81326740980148
132,214.24872863292694,219.34297704696655,217.2560629248619,215.2930053472519,213.20041120052338,216.3695194721222,217.4838201403618,213.17824387550354,213.64037507772446,215.41019117832184,215.8177950978279
133,214.25248277187347,219.34926676750183,217.27328872680664,215.27812659740448,213.21185624599457,216.3562667965889,217.50575691461563,213.16568779945374,213.6633991599083,215.40782064199448,215.83073037862778
134,214.26184386014938,219.3500781059265,217.29070246219635,215.26448768377304,213.22926980257034,216.34767204523087,217.53000658750534,213.16146850585938,213.68804037570953,215.404975771904,215.85181909799576
135,214.27637016773224,219.34471809864044,217.30797320604324,215.25205826759338,213.25053024291992,216.34374684095383,217.55618447065353,213.16630238294601,213.71318674087524,215.4003804922104,215.879592359066
136,214.29490679502487,219.3329355120659,217.32484263181686,215.24155658483505,213.27366334199905,216.3442024588585,217.58398306369781,213.1797342300415,213.73776602745056,215.39285838603973,215.912602186203
137,214.3159437775612,219.31521356105804,217.34056270122528,215.23303884267807,213.29757416248322,216.34876185655594,217.61299264431,213.2004752755165,213.76130032539368,215.38241678476334,215.94952273368835
138,214.3375226855278,219.29263925552368,217.35345780849457,215.2251552939415,213.32170796394348,216.35674488544464,217.64300471544266,213.22713387012482,213.7834085226059,215.36941874027252,215.98927730321884
139,214.35801255702972,219.26673030853271,217.36185705661774,215.21648728847504,213.34609150886536,216.36666214466095,217.67382621765137,213.25829029083252,213.80435818433762,215.35444086790085,216.03125995397568
140,214.37585830688477,219.23899883031845,217.36518436670303,215.205747961998,213.37163537740707,216.37707448005676,217.70505875349045,213.29252421855927,213.82470166683197,215.3376711010933,216.07453173398972
141,214.39046549797058,219.21074253320694,217.36334890127182,215.19242775440216,213.39868640899658,216.3867946267128,217.73673033714294,213.32871341705322,213.84534859657288,215.31958228349686,216.1170865893364
142,214.40102696418762,219.18357175588608,217.35621881484985,215.177164375782,213.42724478244781,216.39468187093735,217.76866745948792,213.36503553390503,213.8666188120842,215.30106538534164,216.15716993808746
143,214.40724122524261,219.15885496139526,217.34400463104248,215.161714553833,213.45644158124924,216.39997214078903,217.80004972219467,213.3990690112114,213.88814848661423,215.28291630744934,216.19319194555283
144,214.40908247232437,219.1377227306366,217.32755529880524,215.14747840166092,213.48433077335358,216.402115046978,217.8299961090088,213.42820131778717,213.90845948457718,215.26594042778015,216.22368693351746
145,214.40669929981232,219.12127524614334,217.30861634016037,215.13514959812164,213.5090972185135,216.4006467461586,217.8570122718811,213.44992458820343,213.92480218410492,215.24974966049194,216.2481146454811
146,214.40221619606018,219.11108380556107,217.28940552473068,215.12514472007751,213.5309386253357,216.39608716964722,217.87996572256088,213.46235698461533,213.93355971574783,215.23499989509583,216.26691108942032
147,214.39834117889404,219.10834228992462,217.27236235141754,215.11790019273758,213.55118894577026,216.38950568437576,217.89747804403305,213.46457642316818,213.9325259923935,215.22346752882004,216.28076297044754
148,214.39716517925262,219.11380624771118,217.2586328983307,215.1137751340866,213.57177674770355,216.38181221485138,217.90813893079758,213.4564489722252,213.92104429006577,215.21589612960815,216.29029232263565
149,214.39983385801315,219.1275216937065,217.24751085042953,215.11352503299713,213.59515404701233,216.37346839904785,217.91101783514023,213.43874335289001,213.8996359705925,215.21375274658203,216.29622966051102
150,214.40652292966843,219.1489987373352,217.23860216140747,215.116823554039,213.6226606965065,216.36505377292633,217.90549498796463,213.4132757782936,213.8697034716606,215.21686375141144,216.30001610517502
151,214.4158222079277,219.17764031887054,217.2326005101204,215.1227626800537,213.65423691272736,216.35726726055145,217.8914439678192,213.38368713855743,213.83361983299255,215.22446089982986,216.303264439106
152,214.42672723531723,219.21253782510757,217.23115473985672,215.13025242090225,213.68908488750458,216.35087072849274,217.86948555707932,213.35400390625,213.79411906003952,215.23626518249512,216.3076496720314
153,214.43780481815338,219.25231003761292,217.23507976531982,215.1370359659195,213.724426984787,216.34616941213608,217.84084647893906,213.326377928257,213.7539018392563,215.25272852182388,216.3141689300537
154,214.4478669166565,219.29547119140625,217.24389392137527,215.14176762104034,213.75704592466354,216.34372478723526,217.80744874477386,213.30442464351654,213.71638280153275,215.27493917942047,216.32344496250153
155,214.45490497350693,219.34024101495743,217.25636702775955,215.1440953016281,213.7861567735672,216.34454172849655,217.77135968208313,213.29055231809616,213.68413525819778,215.3025779724121,216.33442682027817
156,214.45615482330322,219.3854957818985,217.27086472511292,215.14269292354584,213.8124977350235,216.34925317764282,217.73410123586655,213.28721225261688,213.65925401449203,215.33453345298767,216.3457617163658
157,214.4492996931076,219.4305716753006,217.28586208820343,215.13645404577255,213.83689951896667,216.35826885700226,217.6969758272171,213.29701989889145,213.64467251300812,215.3689085841179,216.3562360405922
158,214.43267041444778,219.47408711910248,217.29935652017593,215.12498289346695,213.85935801267624,216.3717062473297,217.6614128947258,213.3202314376831,213.64257270097733,215.4036357998848,216.36435770988464
159,214.40503084659576,219.51478576660156,217.30965787172318,215.1090468764305,213.8809294104576,216.38914096355438,217.62855446338654,213.35793298482895,213.65425354242325,215.43655914068222,216.36733490228653
160,214.36523085832596,219.55117255449295,217.31603753566742,215.0898585319519,213.90218168497086,216.41001790761948,217.6004143357277,213.41057467460632,213.6794149875641,215.4661602973938,216.3627382516861
161,214.31456607580185,219.58236289024353,217.3184910416603,215.06835168600082,213.92286759614944,216.43459230661392,217.5781256556511,213.47756558656693,213.7169704437256,215.49199151992798,216.3489732146263
162,214.25563794374466,219.60838186740875,217.31800186634064,215.04569846391678,213.94419640302658,216.46390408277512,217.56333184242249,213.55862820148468,213.76493102312088,215.51401722431183,216.32730746269226
163,214.1916446685791,219.6294310092926,217.31515300273895,215.02266788482666,213.96735394001007,216.49857032299042,217.55656105279922,213.65288072824478,213.82220059633255,215.53245347738266,216.300231218338
164,214.12857401371002,219.64596635103226,217.31124073266983,215.00041389465332,213.9917978644371,216.53809064626694,217.5558203458786,213.75655680894852,213.88817256689072,215.5488629937172,216.26958119869232
165,214.0715759396553,219.6588454246521,217.30662775039673,214.9819740653038,214.0163733959198,216.58256548643112,217.55966120958328,213.8657054901123,213.9610750079155,215.56632781028748,216.23757940530777
166,214.02388501167297,219.66935056447983,217.30143308639526,214.9713881611824,214.0388862490654,216.6313266158104,217.56719863414764,213.9781448841095,214.03963536024094,215.58813399076462,216.20741891860962
167,213.98919159173965,219.67830288410187,217.29469352960587,214.97244608402252,214.05913996696472,216.68334424495697,217.57960504293442,214.09098398685455,214.1220086812973,215.61576122045517,216.1816993355751
168,213.9696767926216,219.68592131137848,217.28650134801865,214.98772901296616,214.07839560508728,216.73592352867126,217.59752494096756,214.19988822937012,214.20437282323837,215.64795297384262,216.16263043880463
169,213.96845161914825,219.69195061922073,217.27840423583984,215.01835680007935,214.09829515218735,216.7863416671753,217.62224406003952,214.3005392551422,214.28331851959229,215.68197238445282,216.15146523714066
170,213.98787647485733,219.69646513462067,217.27214699983597,215.0627110004425,214.11903113126755,216.83305716514587,217.65512436628342,214.3926556110382,214.35651975870132,215.71334826946259,216.15031558275223
171,214.02969443798065,219.69953149557114,217.2683720588684,215.1193734407425,214.14008557796478,216.8743171095848,217.69606161117554,214.4768278002739,214.4239597916603,215.74142062664032,216.160542011261
172,214.09176236391068,219.7006258368492,217.2669125199318,215.18700540065765,214.1639984846115,216.90955597162247,217.74380135536194,214.55227303504944,214.4851090312004,215.76755249500275,216.18293225765228
173,214.16994601488113,219.69969898462296,217.26789718866348,215.26425701379776,214.19470739364624,216.9389186501503,217.79670137166977,214.6196250319481,214.54183477163315,215.7949241399765,216.2191691994667
174,214.2610828280449,219.69722545146942,217.27043503522873,215.3495324254036,214.23362624645233,216.96220529079437,217.8527199625969,214.6808305978775,214.5959194302559,215.82412391901016,216.26909798383713
175,214.36354821920395,219.69412124156952,217.2729567885399,215.43934386968613,214.2805631160736,216.98031604290009,217.9101643562317,214.73749577999115,214.64845246076584,215.85335540771484,216.33002400398254
176,214.4722473025322,219.69084775447845,217.2763615846634,215.533400952816,214.33340710401535,216.99509644508362,217.96761763095856,214.7897959947586,214.69998860359192,215.88016593456268,216.39883834123611
177,214.58322721719742,219.68770617246628,217.28272092342377,215.63030564785004,214.39243745803833,217.00726813077927,218.02284729480743,214.83822751045227,214.75215142965317,215.90076529979706,216.4714850783348
178,214.69442075490952,219.68504506349564,217.29300159215927,215.72860646247864,214.45879018306732,217.0173401236534,218.07488751411438,214.88621592521667,214.80451548099518,215.9140899181366,216.5464705824852
179,214.80600225925446,219.68296891450882,217.31078445911407,215.8274426460266,214.53236562013626,217.0277391076088,218.12331920862198,214.93626284599304,214.85767018795013,215.91805827617645,216.6228100657463
180,214.91893815994263,219.68155658245087,217.337018430233,215.927474796772,214.61142522096634,217.03986155986786,218.1686528325081,214.99071687459946,214.91243731975555,215.912084877491,216.70158553123474
