shift,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16
31,222.34864288568497,222.53706669807434,222.40814357995987,222.37153446674347,222.68408155441284,222.68345737457275,221.9970190525055,222.59478390216827,222.28645700216293,222.04149967432022,222.61605089902878,222.10127514600754,222.01384377479553,221.97754210233688,222.44107401371002
32,222.14387476444244,222.3520192503929,222.19734638929367,222.1657589673996,222.49560457468033,222.5114951133728,221.770625770092,222.4109115600586,222.08124887943268,221.80399161577225,222.43299680948257,221.8678731918335,221.78067278862,221.74320715665817,222.23356115818024
33,221.85904425382614,222.087661921978,221.9028298854828,221.8780466914177,222.22827744483948,222.26669549942017,221.44793677330017,222.14768648147583,221.78737181425095,221.47539204359055,222.175430893898,221.54479229450226,221.45502054691315,221.41303157806396,221.93889611959457
34,221.51324278116226,221.76174473762512,221.5433035492897,221.5257846713066,221.89966821670532,221.96390742063522,221.04964196681976,221.82206410169601,221.42352861166,221.07556462287903,221.85968095064163,221.15167444944382,221.05767047405243,221.0073863863945,221.57604950666428
35,221.12709295749664,221.39383125305176,221.139169216156,221.1281734108925,221.52910482883453,221.61996948719025,220.5990447998047,221.45264720916748,221.01054751873016,220.62646836042404,221.5038765668869,220.70961129665375,220.61101043224335,220.54890489578247,221.16623121500015
36,220.72008842229843,221.0029302239418,220.71049576997757,220.70452147722244,221.13549530506134,221.25194776058197,220.11928409337997,221.05806243419647,220.5690244436264,220.1495716571808,221.12596094608307,220.23955869674683,220.1368175148964,220.05968290567398,220.73052376508713
37,220.3094186782837,220.60612332820892,220.2754147052765,220.27231377363205,220.73587107658386,220.8756267428398,219.63173747062683,220.6556453704834,220.11769258975983,219.6642837524414,220.74238115549088,219.76104003190994,219.6547818183899,219.56000566482544,220.28827303647995
38,219.9095510840416,220.21773183345795,219.84946596622467,219.8465473651886,220.34450542926788,220.50449568033218,219.15486466884613,220.26024717092514,219.67260336875916,219.18725037574768,220.36711502075195,219.29084819555283,219.1814107298851,219.0673484802246,219.85600209236145
39,219.53199571371078,219.8490345478058,219.44472301006317,219.43896543979645,219.97250878810883,220.149480342865,218.70310348272324,219.88415503501892,219.24607455730438,218.73177993297577,220.01110833883286,218.84247839450836,218.7298493385315,218.59598845243454,219.44697785377502
40,219.1852291226387,219.5084964632988,219.06960636377335,219.05818343162537,219.62774181365967,219.818892121315,218.28702425956726,219.53662240505219,218.84682035446167,218.3076257109642,219.68209451436996,218.42582547664642,218.3100974559784,218.1570644378662,219.07106882333755
41,218.87484031915665,219.2015009522438,218.72932875156403,218.70993119478226,219.3149957060814,219.518310546875,217.9134755730629,219.22399866580963,218.48025196790695,217.92126923799515,219.38491648435593,218.0473335981369,217.9288448691368,217.75827622413635,218.73440432548523
42,218.6033735871315,218.93068933486938,218.42626440525055,218.39712435007095,219.0364693403244,219.25123858451843,217.58551633358002,218.94975370168686,218.1490849852562,217.5760356783867,219.121826171875,217.71051651239395,217.58973681926727,217.4039860367775,218.439823448658
43,218.37087845802307,218.6962821483612,218.16076523065567,218.12035810947418,218.79225170612335,219.01902097463608,217.30304789543152,218.71464747190475,217.85386669635773,217.27298283576965,218.89283430576324,217.41640311479568,217.29456675052643,217.0955874323845,218.18777871131897
44,218.17567706108093,218.49662387371063,217.93124318122864,217.87821245193481,218.58098232746124,218.82099294662476,217.06382524967194,218.51704025268555,217.593852519989,217.0112697482109,218.69617146253586,217.1640636920929,217.04323953390121,216.8318554162979,217.97651261091232
45,218.01463049650192,218.3281039595604,217.735296189785,217.66805690526962,218.40038686990738,218.65503478050232,216.86401957273483,218.3539959192276,217.36746406555176,216.78834027051926,218.5289323925972,216.9510422348976,216.83396530151367,216.6098192334175,217.80216425657272
46,217.8836933374405,218.18609768152237,217.57020276784897,217.4864066839218,218.24786084890366,218.51810312271118,216.6986319422722,218.22169119119644,217.1725492477417,216.600636780262,218.38757592439651,216.77396535873413,216.66383457183838,216.42534971237183,217.65989059209824
47,217.77814024686813,218.0659720301628,217.43287044763565,217.3294199705124,218.12041318416595,218.40670436620712,216.56243079900742,218.11567145586014,217.0066328048706,216.44417637586594,218.2685272693634,216.62899523973465,216.52948462963104,216.27382189035416,217.5442529320717
48,217.69301044940948,217.9641392827034,217.32018250226974,217.1932697892189,218.01455223560333,218.31722557544708,216.4502547979355,218.03148579597473,216.8672467470169,216.31482887268066,218.16844403743744,216.51241117715836,216.42704719305038,216.15039712190628,217.44985055923462
49,217.62362492084503,217.87779313325882,217.22886383533478,217.0746591091156,217.92670905590057,218.24611222743988,216.35771477222443,217.96490681171417,216.7518029808998,216.20867496728897,218.08447206020355,216.42068642377853,216.35231524705887,216.05032342672348,217.37205106019974
50,217.56569647789001,217.80482578277588,217.15587997436523,216.9708640575409,217.85365957021713,218.19009006023407,216.28139197826385,217.91221070289612,216.65779000520706,216.12209963798523,218.01444572210312,216.35037106275558,216.30058455467224,215.96930837631226,217.30712461471558
51,217.51559382677078,217.74373614788055,217.0984908938408,216.87998777627945,217.79268497228622,218.14605408906937,216.21869587898254,217.87005347013474,216.58237314224243,216.05239087343216,217.9567134976387,216.29848074913025,216.2672637104988,215.90357929468155,217.25209832191467
52,217.4705689549446,217.69348925352097,217.05418968200684,216.800615131855,217.74210101366043,218.1110018491745,216.16764718294144,217.83524030447006,216.52270805835724,215.9974281191826,217.9100542664528,216.26229923963547,216.24785661697388,215.84987008571625,217.2049754858017
53,217.42904740571976,217.6535633802414,217.02081793546677,216.7314795255661,217.70107054710388,218.08219462633133,216.12638348340988,217.80507051944733,216.47598111629486,215.95497977733612,217.87346804141998,216.23905915021896,216.23787504434586,215.8055323958397,217.16472005844116
54,217.3907766342163,217.62337452173233,216.99644201993942,216.67151987552643,217.66863465309143,218.0574892759323,216.093275308609,217.77764976024628,216.43909829854965,215.9230710864067,217.84608429670334,216.22629874944687,216.2333338856697,215.76868575811386,217.13049632310867
55,217.35592740774155,217.60197567939758,216.9791703224182,216.62015652656555,217.64378190040588,218.03527891635895,216.0668529868126,217.75192177295685,216.4093914628029,215.89960825443268,217.8271347284317,216.22194463014603,216.23132240772247,215.73771703243256,217.10149765014648
56,217.32484954595566,217.58829981088638,216.96722346544266,216.57726365327835,217.62557995319366,218.01468193531036,216.0458465218544,217.72695142030716,216.38460141420364,215.88308823108673,217.81566643714905,216.22451210021973,216.22971832752228,215.71164828538895,217.0769892334938
57,217.2978377342224,217.5813763141632,216.95919400453568,216.5426805615425,217.61323297023773,217.99526685476303,216.0285303592682,217.7022755742073,216.36274844408035,215.87222361564636,217.81070971488953,216.2327446937561,216.22690761089325,215.68982899188995,217.05650836229324
58,217.2746496796608,217.57970482110977,216.953903734684,216.51602870225906,217.60600435733795,217.97701060771942,216.01318609714508,217.6777869462967,216.3420553803444,215.8654472231865,217.81127977371216,216.24522197246552,216.22114527225494,215.67182213068008,217.03954374790192
59,217.2547032237053,217.58168578147888,216.95082759857178,216.49658280611038,217.60305655002594,217.96016174554825,215.9985637664795,217.65360647439957,216.32134276628494,215.86124551296234,217.8164684176445,216.2603376507759,216.2114052772522,215.65752720832825,217.02546668052673
60,217.23727756738663,217.5853595137596,216.94970381259918,216.48319900035858,217.60359740257263,217.9449462890625,215.98337477445602,217.63006526231766,216.30012226104736,215.85825335979462,217.8248651623726,216.27664351463318,216.19731813669205,215.6467182636261,217.01383757591248
61,217.22128814458847,217.58885711431503,216.950677216053,216.47433561086655,217.60678857564926,217.9316166639328,215.9671015739441,217.60770124197006,216.27901917696,215.85530745983124,217.83472990989685,216.29299187660217,216.1793487071991,215.63895452022552,217.00442612171173
62,217.20557111501694,217.59086519479752,216.95417666435242,216.46853750944138,217.61168682575226,217.92023181915283,215.94995123147964,217.5870097875595,216.2591193318367,215.85130512714386,217.8438801765442,216.3088257908821,216.1583952307701,215.63374650478363,216.99687492847443
63,217.18903356790543,217.59059661626816,216.9600937962532,216.46464049816132,217.6177161335945,217.91030383110046,215.9323096871376,217.56877636909485,216.24147164821625,215.84541177749634,217.8505721092224,216.3241577744484,216.1356395483017,215.6302769780159,216.99109679460526
64,217.17079252004623,217.58778721094131,216.9681926369667,216.4615843296051,217.62473571300507,217.90113198757172,215.91488230228424,217.55395662784576,216.2270877957344,215.83723306655884,217.8536543250084,216.3394558429718,216.1123172044754,215.62752085924149,216.986956179142
65,217.15050143003464,217.5826963186264,216.97833359241486,216.458369910717,217.63291436433792,217.8920956850052,215.89823865890503,217.54279971122742,216.21651011705399,215.82656109333038,217.85259062051773,216.35522454977036,216.08932447433472,215.62435722351074,216.98484641313553
66,217.12827146053314,217.57596838474274,216.99020093679428,216.4544322490692,217.6425632238388,217.88252121210098,215.88259333372116,217.5350043773651,216.20992839336395,215.81399166584015,217.84725934267044,216.3716214299202,216.0675092935562,215.61949467658997,216.98525434732437
67,217.10447949171066,217.5685232281685,217.00313806533813,216.44943606853485,217.65394800901413,217.87209391593933,215.8679477572441,217.52992969751358,216.20745140314102,215.80067384243011,217.83779519796371,216.3882339000702,216.04766350984573,215.61171513795853,216.9886895418167
68,217.0798164010048,217.5613105893135,217.0163552761078,216.443345785141,217.66697144508362,217.86059319972992,215.85434716939926,217.52683818340302,216.20914155244827,215.78806692361832,217.8243870139122,216.40422105789185,216.0306990146637,215.60028344392776,216.9955371618271
69,217.0548096895218,217.55495965480804,217.028948366642,216.43641483783722,217.68146872520447,217.84809869527817,215.84195148944855,217.5248417854309,216.2150342464447,215.7773460149765,217.807170689106,216.41837799549103,216.01778870821,215.58476305007935,217.00570899248123
70,217.03004676103592,217.54957622289658,217.03990709781647,216.42902487516403,217.69734686613083,217.83491706848145,215.83145225048065,217.52335345745087,216.2250815629959,215.76918822526932,217.78643691539764,216.43056744337082,216.00928872823715,215.5655239224434,217.01902586221695
71,217.0061618089676,217.5452538728714,217.04854309558868,216.42159813642502,217.7146418094635,217.82147020101547,215.82376343011856,217.5220968723297,216.23881524801254,215.76397508382797,217.76249301433563,216.44107103347778,216.0053186416626,215.5431573987007,217.03522729873657
72,216.9840075969696,217.54178565740585,217.0544708967209,216.41484314203262,217.73356693983078,217.80839097499847,215.81959569454193,217.52053445577621,216.25552678108215,215.76191246509552,217.7356705069542,216.44991046190262,216.005923807621,215.5180270075798,217.05384081602097
73,216.9648067355156,217.53850156068802,217.05795830488205,216.4096244573593,217.75397753715515,217.7961584329605,215.8192014694214,217.51809173822403,216.27442914247513,215.76330435276031,217.7066707611084,216.4567088484764,216.01115328073502,215.49081355333328,217.0737606883049
74,216.9501685500145,217.53485894203186,217.0597991347313,216.40661478042603,217.77523130178452,217.7852000594139,215.82223170995712,217.51460361480713,216.2946222424507,215.76849937438965,217.67623245716095,216.46108031272888,216.02100867033005,215.46233075857162,217.09374994039536
75,216.94171649217606,217.53040260076523,217.06131196022034,216.40657877922058,217.7965338230133,217.77579885721207,215.82717335224152,217.5101519227028,216.3148700594902,215.7775982618332,217.64541190862656,216.46255189180374,216.0352292060852,215.43386262655258,217.11276710033417
76,216.94093716144562,217.52468836307526,217.06379395723343,216.41021066904068,217.81682378053665,217.76817452907562,215.8322422504425,217.5050544142723,216.3338978290558,215.79022860527039,217.61560159921646,216.46032392978668,216.0531297326088,215.40653574466705,217.12990921735764
